"Stock_Item_Key","WWI_Stock_Item_ID","Stock_Item","Color","Selling_Package","Buying_Package","Brand","Size","Lead_Time_Days","Quantity_Per_Outer","Is_Chiller_Stock","Barcode","Tax_Rate","Unit_Price","Recommended_Retail_Price","Typical_Weight_Per_Unit","Photo","Valid_From","Valid_To","Lineage_Key"
"197","23","DBA ジョーク マグカップ - 場合による (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"283","23","DBA ジョーク マグカップ - 場合による (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"556","23","DBA ジョーク マグカップ - 場合による (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"176","44","プログラマージョークマグカップ - 世界には10種類の人がいる (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"262","44","プログラマージョークマグカップ - 世界には10種類の人がいる (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"577","44","プログラマージョークマグカップ - 世界には10種類の人がいる (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"175","45","プログラマージョークマグカップ - 世界には10種類の人がいる (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"261","45","プログラマージョークマグカップ - 世界には10種類の人がいる (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"578","45","プログラマージョークマグカップ - 世界には10種類の人がいる (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"186","34","プログラマージョークマグカップ - 今は楽しみが予期されていませんでした (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"272","34","プログラマージョークマグカップ - 今は楽しみが予期されていませんでした (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"567","34","プログラマージョークマグカップ - 今は楽しみが予期されていませんでした (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"185","35","プログラマージョークマグカップ - 今は楽しみが予期されていませんでした (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"271","35","プログラマージョークマグカップ - 今は楽しみが予期されていませんでした (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"568","35","プログラマージョークマグカップ - 今は楽しみが予期されていませんでした (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"194","26","DBA ジョーク マグカップ - SELECT カフェイン FROM マグカップ (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"280","26","DBA ジョーク マグカップ - SELECT カフェイン FROM マグカップ (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"559","26","DBA ジョーク マグカップ - SELECT カフェイン FROM マグカップ (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"193","27","DBA ジョーク マグカップ - SELECT カフェイン FROM マグカップ (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"279","27","DBA ジョーク マグカップ - SELECT カフェイン FROM マグカップ (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"560","27","DBA ジョーク マグカップ - SELECT カフェイン FROM マグカップ (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"190","30","プログラマージョークマグカップ - 10月31日 = 12月25日 (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"276","30","プログラマージョークマグカップ - 10月31日 = 12月25日 (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"563","30","プログラマージョークマグカップ - 10月31日 = 12月25日 (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"189","31","プログラマージョークマグカップ - 10月31日 = 12月25日 (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"275","31","プログラマージョークマグカップ - 10月31日 = 12月25日 (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"564","31","プログラマージョークマグカップ - 10月31日 = 12月25日 (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"184","36","プログラマージョークマグカップ - ハンマーがC++の場合 (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"270","36","プログラマージョークマグカップ - ハンマーがC++の場合 (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"569","36","プログラマージョークマグカップ - ハンマーがC++の場合 (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"183","37","プログラマージョークマグカップ - ハンマーがC++の場合 (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"269","37","プログラマージョークマグカップ - ハンマーがC++の場合 (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"570","37","プログラマージョークマグカップ - ハンマーがC++の場合 (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"164","56","ITジョークマグカップ - ハードウェア：コンピュータの蹴れる部分 (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"250","56","ITジョークマグカップ - ハードウェア：コンピュータの蹴れる部分 (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"589","56","ITジョークマグカップ - ハードウェア：コンピュータの蹴れる部分 (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"163","57","ITジョークマグカップ - ハードウェア：コンピュータの蹴れる部分 (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"249","57","ITジョークマグカップ - ハードウェア：コンピュータの蹴れる部分 (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"590","57","ITジョークマグカップ - ハードウェア：コンピュータの蹴れる部分 (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"217","3","オフィス キューブ ペリスコープ (黒)","黒","Each","Carton","N/A","N/A","14","10","False","N/A","14.000","18.50","27.66","0.250","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"398","3","オフィス キューブ ペリスコープ (黒)","黒","Each","Carton","N/A","N/A","14","10","False","N/A","14.000","18.50","27.66","0.250","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"200","20","DBA ジョーク マグカップ - もしかしてDBAかも (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"286","20","DBA ジョーク マグカップ - もしかしてDBAかも (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"553","20","DBA ジョーク マグカップ - もしかしてDBAかも (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"199","21","DBA ジョーク マグカップ - もしかしてDBAかも (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"285","21","DBA ジョーク マグカップ - もしかしてDBAかも (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"554","21","DBA ジョーク マグカップ - もしかしてDBAかも (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"178","42","プログラマージョークマグカップ - 再帰を理解するには再帰を理解する必要がある (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"264","42","プログラマージョークマグカップ - 再帰を理解するには再帰を理解する必要がある (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"575","42","プログラマージョークマグカップ - 再帰を理解するには再帰を理解する必要がある (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"177","43","プログラマージョークマグカップ - 再帰を理解するには再帰を理解する必要がある (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"263","43","プログラマージョークマグカップ - 再帰を理解するには再帰を理解する必要がある (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"576","43","プログラマージョークマグカップ - 再帰を理解するには再帰を理解する必要がある (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"172","48","プログラマージョークマグカップ - このコードはツールによって生成されました (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"258","48","プログラマージョークマグカップ - このコードはツールによって生成されました (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"581","48","プログラマージョークマグカップ - このコードはツールによって生成されました (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"171","49","プログラマージョークマグカップ - このコードはツールによって生成されました (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"257","49","プログラマージョークマグカップ - このコードはツールによって生成されました (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"582","49","プログラマージョークマグカップ - このコードはツールによって生成されました (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"168","52","ITジョークマグカップ - キーボードが見つかりません … F1キーを押して続行 (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"254","52","ITジョークマグカップ - キーボードが見つかりません … F1キーを押して続行 (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"585","52","ITジョークマグカップ - キーボードが見つかりません … F1キーを押して続行 (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"167","53","ITジョークマグカップ - キーボードが見つかりません … F1キーを押して続行 (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"253","53","ITジョークマグカップ - キーボードが見つかりません … F1キーを押して続行 (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"586","53","ITジョークマグカップ - キーボードが見つかりません … F1キーを押して続行 (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"180","40","プログラマージョークマグカップ - (ヒップ、ヒップ、配列) (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"266","40","プログラマージョークマグカップ - (ヒップ、ヒップ、配列) (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"573","40","プログラマージョークマグカップ - (ヒップ、ヒップ、配列) (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"179","41","プログラマージョークマグカップ - (ヒップ、ヒップ、配列) (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"265","41","プログラマージョークマグカップ - (ヒップ、ヒップ、配列) (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"574","41","プログラマージョークマグカップ - (ヒップ、ヒップ、配列) (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"33","187","速達 郵便 ボックス 5kg (白) 350x280x130mm","N/A","Each","Each","N/A","350x280x130mm","14","25","False","N/A","14.000","0.95","1.42","0.200","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"325","187","速達 郵便 ボックス 5kg (白) 350x280x130mm","N/A","Each","Each","N/A","350x280x130mm","14","25","False","N/A","14.000","0.95","1.42","0.200","","2025-05-31 23:00:00.0000000","2025-05-31 23:12:00.0000000","5"
"639","187","速達 郵便 ボックス 5kg (白) 350x280x130mm","N/A","Each","Each","N/A","350x280x130mm","14","25","False","N/A","14.000","0.95","1.42","0.200","","2025-05-31 23:12:00.0000000","9999-12-31 23:59:59.9999990","5"
"170","50","プログラマージョークマグカップ - 古いC開発者は死なない (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"256","50","プログラマージョークマグカップ - 古いC開発者は死なない (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"583","50","プログラマージョークマグカップ - 古いC開発者は死なない (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"169","51","プログラマージョークマグカップ - 古いC開発者は死なない (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"255","51","プログラマージョークマグカップ - 古いC開発者は死なない (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"584","51","プログラマージョークマグカップ - 古いC開発者は死なない (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"182","38","プログラマージョークマグカップ - 継承はOOで金持ちになる方法 (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"268","38","プログラマージョークマグカップ - 継承はOOで金持ちになる方法 (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"571","38","プログラマージョークマグカップ - 継承はOOで金持ちになる方法 (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"181","39","プログラマージョークマグカップ - 継承はOOで金持ちになる方法 (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"267","39","プログラマージョークマグカップ - 継承はOOで金持ちになる方法 (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"572","39","プログラマージョークマグカップ - 継承はOOで金持ちになる方法 (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"196","24","DBA ジョーク マグカップ - 順番に並べてあげる (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"282","24","DBA ジョーク マグカップ - 順番に並べてあげる (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"557","24","DBA ジョーク マグカップ - 順番に並べてあげる (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"195","25","DBA ジョーク マグカップ - 順番に並べてあげる (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"281","25","DBA ジョーク マグカップ - 順番に並べてあげる (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"558","25","DBA ジョーク マグカップ - 順番に並べてあげる (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"202","18","DBA ジョーク マグカップ - だーーーーた (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"288","18","DBA ジョーク マグカップ - だーーーーた (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"551","18","DBA ジョーク マグカップ - だーーーーた (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"201","19","DBA ジョーク マグカップ - だーーーーた (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"287","19","DBA ジョーク マグカップ - だーーーーた (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"552","19","DBA ジョーク マグカップ - だーーーーた (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"174","46","プログラマージョークマグカップ - fooがバーに入ってくる (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"260","46","プログラマージョークマグカップ - fooがバーに入ってくる (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"579","46","プログラマージョークマグカップ - fooがバーに入ってくる (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"173","47","プログラマージョークマグカップ - fooがバーに入ってくる (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"259","47","プログラマージョークマグカップ - fooがバーに入ってくる (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"580","47","プログラマージョークマグカップ - fooがバーに入ってくる (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"192","28","DBA ジョーク マグカップ - 2種類のDBA (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"278","28","DBA ジョーク マグカップ - 2種類のDBA (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"561","28","DBA ジョーク マグカップ - 2種類のDBA (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"191","29","DBA ジョーク マグカップ - 2種類のDBA (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"277","29","DBA ジョーク マグカップ - 2種類のDBA (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"562","29","DBA ジョーク マグカップ - 2種類のDBA (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"114","106","エイリアン オフィサー パーカー (黒) 5XL","黒","Each","Each","N/A","5XL","12","1","False","N/A","12.000","35.00","52.33","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"115","105","エイリアン オフィサー パーカー (黒) 4XL","黒","Each","Each","N/A","4XL","12","1","False","N/A","12.000","35.00","52.33","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"116","104","エイリアン オフィサー パーカー (黒) 3XL","黒","Each","Each","N/A","3XL","12","1","False","N/A","12.000","35.00","52.33","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"117","103","エイリアン オフィサー パーカー (黒) XXL","黒","Each","Each","N/A","XXL","12","1","False","N/A","12.000","35.00","52.33","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"118","102","エイリアン オフィサー パーカー (黒) XL","黒","Each","Each","N/A","XL","12","1","False","N/A","12.000","35.00","52.33","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"425","102","エイリアン オフィサー パーカー (黒) XL","黒","Each","Each","N/A","XL","12","1","False","N/A","12.000","35.00","52.33","0.400","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"426","103","エイリアン オフィサー パーカー (黒) XXL","黒","Each","Each","N/A","XXL","12","1","False","N/A","12.000","35.00","52.33","0.400","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"427","104","エイリアン オフィサー パーカー (黒) 3XL","黒","Each","Each","N/A","3XL","12","1","False","N/A","12.000","35.00","52.33","0.400","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"428","105","エイリアン オフィサー パーカー (黒) 4XL","黒","Each","Each","N/A","4XL","12","1","False","N/A","12.000","35.00","52.33","0.400","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
