col_a,col_b,col_c,col_d,col_e,col_f,col_g,col_h,col_i
20250430,W-15,M-0008,184,587,314,189,0,0
20250430,W-15,M-0075,1599,1715,746,115,0,0
20250430,W-15,M-0033,374,453,972,348,0,0
20250430,W-15,M-0026,5,455,52,155,0,1
20250430,W-15,M-0156,813,471,601,276,0,1
20250430,W-15,M-0118,556,352,701,859,0,0
20250430,W-15,M-0017,2599,2788,559,574,0,0
20250430,W-15,M-0127,1394,1332,486,148,0,0
20250430,W-15,M-0061,2102,2198,702,430,0,0
20250430,W-15,M-0115,221,83,217,885,0,1
20250430,W-15,M-0193,2194,1744,179,31,0,0
20250430,W-15,M-0039,410,165,289,192,0,0
20250430,W-15,M-0093,1875,2135,106,193,0,0
20250430,W-15,M-0182,1270,1047,821,565,0,0
20250430,W-15,M-0100,2668,2736,534,174,0,0
20250430,W-15,M-0067,1515,1896,159,941,0,0
20250430,W-15,M-0113,1550,1984,187,672,0,0
20250430,W-15,M-0162,2937,2721,177,838,0,0
20250430,W-15,M-0074,1334,1326,383,277,0,0
20250430,W-15,M-0066,149,390,696,402,0,0
20250430,W-15,M-0121,2812,2890,570,483,0,0
20250430,W-15,M-0048,1920,1963,892,358,0,0
20250430,W-15,M-0071,1778,1678,278,829,0,0
20250430,W-15,M-0120,1771,1291,686,477,0,0
20250430,W-15,M-0191,2806,2812,889,596,0,0
20250430,W-15,M-0134,2817,2949,897,794,0,0
20250430,W-15,M-0057,2040,1899,680,978,0,0
20250430,W-15,M-0171,376,0,800,292,1,1
20250430,W-15,M-0054,1642,1623,701,231,0,0
20250430,W-15,M-0043,1321,1393,792,625,0,0
20250430,W-15,M-0197,1936,2363,844,236,0,0
20250430,W-15,M-0200,1482,1296,420,706,0,0
20250430,W-15,M-0011,2102,2513,987,246,0,0
20250430,W-15,M-0119,2834,3279,482,568,0,0
20250430,W-15,M-0133,453,666,297,384,0,0
20250430,W-15,M-0155,1289,1668,102,705,0,0
20250430,W-15,M-0063,1842,1406,60,565,0,0
20250430,W-15,M-0095,374,0,658,855,1,1
20250430,W-15,M-0069,1138,1325,885,397,0,0
20250430,W-15,M-0158,2407,1947,985,697,0,0
20250430,W-15,M-0014,1330,833,911,649,0,0
20250430,W-15,M-0006,1053,937,426,20,0,0
20250430,W-15,M-0199,1062,756,575,230,0,0
20250430,W-15,M-0144,2818,2889,6,650,0,0
20250430,W-15,M-0040,2727,3133,397,34,0,0
20250430,W-15,M-0108,2054,1627,805,492,0,0
20250430,W-15,M-0135,294,10,185,687,0,1
20250430,W-15,M-0094,934,1200,639,501,0,0
20250430,W-15,M-0194,2412,2631,936,471,0,0
20250430,W-15,M-0148,2136,2420,706,521,0,0
20250430,W-15,M-0059,2513,2373,192,114,0,0
20250430,W-15,M-0165,378,119,74,807,0,0
20250430,W-15,M-0082,2256,2180,126,879,0,0
20250430,W-15,M-0056,956,1429,518,16,0,0
20250430,W-15,M-0016,233,514,981,213,0,0
20250430,W-15,M-0041,2136,2004,983,960,0,0
20250430,W-15,M-0076,1510,1457,649,612,0,0
20250430,W-15,M-0073,2133,2449,947,387,0,0
20250430,W-15,M-0143,2281,2684,72,180,0,0
20250430,W-15,M-0154,1854,1689,21,587,0,0
20250430,W-15,M-0032,1275,1115,776,850,0,0
20250430,W-15,M-0177,2405,2593,724,458,0,0
20250430,W-15,M-0142,2796,3068,146,326,0,0
20250430,W-15,M-0052,640,818,452,5,0,0
20250430,W-15,M-0129,1621,1599,366,523,0,0
20250430,W-15,M-0138,1154,1515,379,456,0,0
20250430,W-15,M-0145,1948,2198,643,984,0,0
20250430,W-15,M-0152,2459,2157,72,876,0,0
20250430,W-15,M-0104,1778,2028,589,680,0,0
20250430,W-15,M-0168,857,867,142,429,0,1
20250430,W-15,M-0180,400,1,677,895,0,1
20250430,W-15,M-0035,2245,2189,61,406,0,0
20250430,W-15,M-0151,2498,2797,992,253,0,0
20250430,W-15,M-0150,2589,2116,407,246,0,0
20250430,W-15,M-0002,2091,2582,760,610,0,0
20250430,W-15,M-0021,1693,1358,53,402,0,0
20250430,W-15,M-0022,734,629,410,66,0,0
20250430,W-15,M-0058,701,894,145,890,0,0
20250430,W-15,M-0176,632,1025,418,319,0,0
20250430,W-15,M-0179,2918,2986,422,995,0,0
20250430,W-15,M-0130,232,184,361,58,0,1
20250430,W-15,M-0174,2770,3188,96,23,0,0
20250430,W-15,M-0018,1989,2018,743,882,0,0
20250430,W-15,M-0185,14,0,678,557,1,1
20250430,W-15,M-0128,430,335,525,985,0,0
20250430,W-15,M-0044,1072,651,428,879,0,1
20250430,W-15,M-0088,1645,1563,916,869,0,0
20250430,W-15,M-0050,2352,2646,827,9,0,0
20250430,W-15,M-0034,2984,3211,589,778,0,0
20250430,W-15,M-0195,440,501,150,649,0,0
20250430,W-15,M-0025,2650,2990,382,15,0,0
20250430,W-15,M-0038,1730,1706,790,699,0,0
20250430,W-15,M-0172,1927,1808,850,794,0,0
20250430,W-15,M-0004,1112,1577,409,500,0,0
20250430,W-15,M-0157,2427,2559,686,84,0,0
20250430,W-15,M-0027,1927,1473,56,440,0,0
20250430,W-15,M-0078,2925,3024,798,728,0,0
20250430,W-15,M-0190,1927,2328,708,290,0,0
20250430,W-15,M-0077,2877,2796,37,578,0,0
20250430,W-15,M-0028,1320,1550,649,284,0,0
20250430,W-15,M-0111,361,127,222,895,0,0
20250430,W-15,M-0112,401,46,910,577,0,1
20250430,W-15,M-0181,1261,1021,919,336,0,0
20250430,W-15,M-0070,1371,952,395,613,0,1
20250430,W-15,M-0117,1195,1115,633,242,0,0
20250430,W-15,M-0065,2525,2898,734,524,0,0
20250430,W-15,M-0184,2832,2790,443,581,0,0
20250430,W-15,M-0132,2556,2789,336,545,0,0
20250430,W-15,M-0062,1476,1153,27,993,0,0
20250430,W-16,M-0131,244,25,874,483,0,0
20250430,W-16,M-0001,2468,2952,419,182,0,0
20250430,W-16,M-0020,2222,2450,126,245,0,0
20250430,W-16,M-0007,2937,2830,97,482,0,0
20250430,W-16,M-0035,696,235,771,386,0,0
20250430,W-16,M-0166,2335,2393,250,905,0,0
20250430,W-16,M-0043,2197,2367,624,311,0,0
20250430,W-16,M-0114,746,1209,907,933,0,0
20250430,W-16,M-0150,48,497,114,263,0,1
20250430,W-16,M-0023,1749,2110,729,831,0,0
20250430,W-16,M-0191,2350,2276,488,601,0,0
20250430,W-16,M-0113,2221,1861,976,483,0,0
20250430,W-16,M-0135,246,0,477,457,1,1
20250430,W-16,M-0147,2469,2908,833,973,0,0
20250430,W-16,M-0179,1207,1160,425,993,0,0
20250430,W-16,M-0030,2313,2665,995,28,0,0
20250430,W-16,M-0117,1286,1673,684,721,0,0
20250430,W-16,M-0037,1210,969,99,104,0,0
20250430,W-16,M-0065,1157,1644,601,397,0,0
20250430,W-16,M-0156,833,1305,576,303,0,0
20250430,W-16,M-0049,1138,1393,557,804,0,0
20250430,W-16,M-0122,828,362,648,222,0,0
20250430,W-16,M-0146,785,1082,832,618,0,0
20250430,W-16,M-0022,1080,1569,642,84,0,0
20250430,W-16,M-0180,2791,3250,801,215,0,0
20250430,W-16,M-0112,294,349,537,971,0,1
20250430,W-16,M-0187,1934,2232,811,88,0,0
20250430,W-16,M-0132,1591,2071,742,955,0,0
20250430,W-16,M-0085,464,119,145,71,0,1
20250430,W-16,M-0045,557,265,498,781,0,0
20250430,W-16,M-0153,2243,2718,107,113,0,0
20250430,W-16,M-0075,117,343,764,235,0,0
20250430,W-16,M-0078,2183,2479,912,442,0,0
20250430,W-16,M-0167,2765,3110,29,396,0,0
20250430,W-16,M-0198,815,994,756,897,0,0
20250430,W-16,M-0062,1103,897,226,967,0,0
20250430,W-16,M-0068,467,897,992,435,0,0
20250430,W-16,M-0182,1737,1776,922,987,0,0
20250430,W-16,M-0012,30,0,837,382,1,1
20250430,W-16,M-0173,2141,2302,222,732,0,0
20250430,W-16,M-0158,1316,1303,962,789,0,0
20250430,W-16,M-0194,196,0,178,642,1,1
20250430,W-16,M-0104,552,957,721,516,0,0
20250430,W-16,M-0083,1285,1256,257,916,0,0
20250430,W-16,M-0098,16,0,760,486,1,1
20250430,W-16,M-0118,270,474,307,493,0,0
20250430,W-16,M-0124,367,106,327,983,0,0
20250430,W-16,M-0128,514,746,203,217,0,0
20250430,W-16,M-0002,2935,2701,21,488,0,0
20250430,W-16,M-0184,2832,2595,467,620,0,0
20250430,W-16,M-0121,2748,2324,968,61,0,0
20250430,W-16,M-0190,727,305,468,575,0,0
20250430,W-16,M-0086,1064,826,290,625,0,0
20250430,W-16,M-0188,1669,1293,717,139,0,0
20250430,W-16,M-0069,468,171,659,106,0,1
20250430,W-16,M-0199,1127,739,449,208,0,0
20250430,W-16,M-0054,1417,1670,622,846,0,0
20250430,W-16,M-0032,834,573,998,658,0,0
20250430,W-16,M-0178,2468,2952,289,435,0,0
20250430,W-16,M-0073,952,723,939,22,0,0
20250430,W-16,M-0127,734,321,16,700,0,0
20250430,W-16,M-0093,901,410,728,401,0,0
20250430,W-16,M-0047,154,0,115,733,1,1
20250430,W-16,M-0155,77,435,250,244,0,0
20250430,W-16,M-0151,2865,2676,391,421,0,0
20250430,W-16,M-0016,467,90,741,991,0,0
20250430,W-16,M-0072,927,665,83,375,0,1
20250430,W-16,M-0137,2975,2898,516,635,0,0
20250430,W-16,M-0148,95,334,205,407,0,0
20250430,W-16,M-0185,2898,2433,595,445,0,0
20240630,W-03,M-0052,2607,2455,587,748,0,0
20240630,W-03,M-0144,649,674,377,141,0,1
20240630,W-03,M-0061,762,796,387,774,0,0
20240630,W-03,M-0028,2222,2646,637,871,0,0
20240630,W-03,M-0059,419,753,945,357,0,0
20240630,W-03,M-0156,2070,2526,928,266,0,0
20240630,W-03,M-0100,600,892,532,967,0,1
20240630,W-03,M-0182,2005,1956,230,994,0,0
20240630,W-03,M-0193,1072,660,872,681,0,0
20240630,W-03,M-0163,492,358,756,826,0,0
20240630,W-03,M-0038,1131,1094,697,618,0,0
20240630,W-03,M-0050,659,753,869,878,0,0
20240630,W-03,M-0125,1403,1431,476,566,0,0
20240630,W-03,M-0088,2131,2604,977,341,0,0
20240630,W-03,M-0149,631,523,261,864,0,0
20240630,W-03,M-0142,2051,1773,958,391,0,0
20240630,W-03,M-0129,961,1328,692,477,0,0
20240630,W-03,M-0184,795,668,671,522,0,0
20240630,W-04,M-0200,2145,2546,902,719,0,0
20240630,W-04,M-0060,162,454,853,998,0,1
20240630,W-04,M-0132,1780,1433,756,419,0,0
20240630,W-04,M-0146,1304,1152,340,573,0,0
20240630,W-04,M-0170,1084,1354,187,731,0,0
20240630,W-04,M-0035,1192,1034,502,265,0,0
20240630,W-04,M-0023,824,454,978,398,0,0
20240630,W-04,M-0144,2400,2290,650,847,0,0
20240630,W-04,M-0133,2718,2599,912,478,0,0
20240630,W-04,M-0148,31,3,771,330,0,1
20240630,W-04,M-0010,2777,3159,285,422,0,0
20240630,W-04,M-0199,1399,1894,301,239,0,0
20240630,W-04,M-0052,599,626,962,282,0,0
20240630,W-04,M-0068,1791,1658,105,654,0,0
20240630,W-04,M-0004,1991,2262,717,257,0,0
20240630,W-04,M-0120,1279,1029,572,295,0,0
20240630,W-04,M-0137,1111,805,717,431,0,0
20240630,W-04,M-0034,2883,2739,833,113,0,0
20240630,W-04,M-0018,2329,2548,429,827,0,0
20240630,W-04,M-0111,466,340,508,881,0,0
20240630,W-04,M-0197,1396,1838,965,384,0,0
20240630,W-04,M-0101,642,255,224,882,0,1
20240630,W-04,M-0166,2993,2563,858,805,0,0
20240630,W-04,M-0055,2207,2438,568,77,0,0
20240630,W-04,M-0136,1778,1751,420,157,0,0
20240630,W-04,M-0056,2765,2806,979,729,0,0
20240630,W-04,M-0161,1062,1322,716,355,0,0
20240630,W-04,M-0145,550,611,1000,266,0,0
20240630,W-04,M-0040,1571,2061,208,191,0,0
20240630,W-04,M-0090,2745,3214,184,653,0,0
20240630,W-04,M-0028,218,522,633,501,0,1
20240630,W-04,M-0117,2899,2937,297,482,0,0
20240630,W-04,M-0088,1042,641,769,840,0,1
20240630,W-04,M-0095,1519,1611,752,804,0,0
20240630,W-04,M-0163,1880,2374,87,5,0,0
20240630,W-04,M-0089,1019,1384,12,418,0,0
20240630,W-04,M-0181,721,671,341,122,0,0
20240630,W-04,M-0147,481,807,717,307,0,1
20240630,W-04,M-0009,208,68,102,948,0,1
20240630,W-04,M-0096,749,1202,62,790,0,0
20240630,W-04,M-0159,520,542,297,861,0,0
20240630,W-04,M-0038,2619,2548,866,299,0,0
20240630,W-04,M-0130,792,1061,654,622,0,0
20240630,W-04,M-0058,2750,2765,959,468,0,0
20240630,W-04,M-0157,439,0,900,164,1,1
20240630,W-04,M-0150,1315,1650,9,120,0,0
20240630,W-04,M-0054,2968,3059,390,384,0,0
20240630,W-04,M-0082,755,758,110,217,0,0
20240630,W-04,M-0121,2556,2121,859,218,0,0
20240630,W-04,M-0112,2558,2161,788,680,0,0
20240630,W-04,M-0113,337,203,503,190,0,0
20240630,W-04,M-0007,375,830,843,231,0,0
20240630,W-04,M-0194,700,223,724,219,0,0
20240630,W-04,M-0067,20,0,832,366,1,1
20240630,W-04,M-0142,906,445,740,19,0,0
20240630,W-04,M-0047,2741,2721,458,390,0,0
20240630,W-04,M-0016,1650,1151,67,856,0,0
20240630,W-04,M-0100,1901,1885,126,823,0,0
20240630,W-04,M-0125,1880,1603,996,496,0,0
20240630,W-04,M-0053,1926,1825,430,976,0,0
20240630,W-04,M-0126,2543,2936,254,451,0,0
20240630,W-04,M-0021,1999,1761,392,743,0,0
20240630,W-04,M-0094,1912,1686,945,262,0,0
20240630,W-04,M-0110,2674,2286,658,388,0,0
20240630,W-04,M-0190,419,915,167,853,0,0
20240630,W-04,M-0178,2774,3127,752,168,0,0
20240630,W-04,M-0180,550,75,749,584,0,0
20240630,W-04,M-0087,1533,1811,122,746,0,0
20240630,W-04,M-0022,1142,1284,362,48,0,0
20240630,W-04,M-0086,187,552,481,930,0,0
20240630,W-04,M-0198,2759,2910,368,390,0,0
20240630,W-04,M-0057,276,722,643,827,0,0
20240630,W-04,M-0091,1169,715,303,399,0,0
20240630,W-04,M-0164,1119,1370,842,58,0,0
20240630,W-04,M-0127,1091,718,274,864,0,0
20240630,W-04,M-0107,1350,1060,577,656,0,0
20240630,W-04,M-0017,1736,1668,227,187,0,0
20240630,W-04,M-0104,4,67,273,882,0,1
20240630,W-04,M-0139,1243,1549,747,847,0,0
20240630,W-04,M-0143,2083,2575,693,697,0,0
20240630,W-04,M-0174,1290,1595,152,475,0,0
20240630,W-04,M-0154,2304,2623,694,105,0,0
20240630,W-04,M-0109,1037,1101,583,94,0,0
20240630,W-04,M-0079,2419,2015,261,416,0,0
20240630,W-04,M-0097,673,216,522,619,0,0
20240630,W-04,M-0184,1511,1324,337,380,0,0
20240630,W-04,M-0003,1989,1538,26,300,0,0
20240630,W-04,M-0062,710,916,736,891,0,0
20240630,W-04,M-0049,293,562,796,281,0,0
20240630,W-04,M-0045,1949,1519,253,646,0,0
20240630,W-04,M-0072,2191,1700,599,729,0,0
20240630,W-04,M-0081,2548,2396,210,520,0,0
20240630,W-04,M-0019,581,393,589,70,0,0
20240630,W-04,M-0187,2332,1971,614,305,0,0
20240630,W-04,M-0108,1597,1733,193,120,0,0
20240630,W-04,M-0046,2204,1805,631,21,0,0
20240630,W-04,M-0075,301,647,160,96,0,0
20240630,W-04,M-0025,73,39,913,179,0,0
20240630,W-04,M-0044,290,0,214,552,1,1
20240630,W-04,M-0149,76,104,573,71,0,0
20240630,W-04,M-0179,2182,2464,552,463,0,0
20240630,W-04,M-0189,1514,1306,670,362,0,0
20240630,W-04,M-0135,2438,2684,35,979,0,0
20240630,W-04,M-0105,2391,2660,667,637,0,0
20240630,W-04,M-0015,2628,2139,0,315,0,0
20240630,W-04,M-0039,2620,2688,168,759,0,0
20240630,W-04,M-0061,2102,2110,243,354,0,0
20240630,W-04,M-0193,2398,1979,428,923,0,0
20240630,W-04,M-0014,1756,1792,899,65,0,0
20240630,W-04,M-0192,2935,3196,355,139,0,0
20240630,W-04,M-0008,1619,1710,638,69,0,0
20240630,W-04,M-0099,1357,1726,886,831,0,0
20240630,W-04,M-0152,36,0,670,492,1,1
20240630,W-04,M-0005,2040,1919,457,484,0,0
20240630,W-04,M-0071,2057,2552,978,161,0,0
20240630,W-04,M-0032,1338,964,344,808,0,0
20240630,W-04,M-0106,2816,2519,375,170,0,0
20240630,W-04,M-0048,1229,735,580,722,0,0
20240630,W-04,M-0043,84,124,5,552,0,1
20240630,W-04,M-0077,2797,2792,363,930,0,0
20240630,W-04,M-0131,1088,1172,498,656,0,0
20240630,W-04,M-0115,1506,1477,580,118,0,0
20240630,W-04,M-0171,1941,1647,86,320,0,0
20240630,W-04,M-0069,2474,2535,889,9,0,0
20240630,W-04,M-0153,1727,1802,246,803,0,0
20240630,W-04,M-0119,1410,1302,486,821,0,0
20240630,W-04,M-0138,633,888,782,60,0,0
20240630,W-04,M-0037,1262,968,247,846,0,0
20240630,W-04,M-0183,871,1360,288,575,0,0
20240630,W-04,M-0006,32,512,168,240,0,0
20240630,W-04,M-0080,2926,2882,784,296,0,0
20240630,W-04,M-0116,1337,1674,891,739,0,0
20240630,W-04,M-0092,2025,2361,329,921,0,0
20240630,W-04,M-0031,1535,1532,209,327,0,0
20240630,W-04,M-0073,2119,1650,203,835,0,0
20240630,W-04,M-0042,1444,1734,41,763,0,0
20240630,W-04,M-0195,542,363,376,514,0,0
20240630,W-04,M-0013,910,833,855,863,0,0
20240630,W-04,M-0076,2736,3203,124,760,0,0
20240630,W-04,M-0051,2466,2548,982,878,0,0
20240630,W-04,M-0026,2268,2344,578,245,0,0
20240630,W-04,M-0066,1837,1727,298,89,0,0
20240630,W-04,M-0160,1165,1178,881,802,0,0
20240630,W-04,M-0155,1832,1841,400,158,0,0
20240630,W-04,M-0030,162,0,145,163,1,1
20240630,W-04,M-0041,1337,1509,143,356,0,0
20240630,W-04,M-0158,466,341,236,181,0,0
20240630,W-04,M-0182,2640,2184,867,161,0,0
20240630,W-04,M-0093,2265,2559,693,221,0,0
20240630,W-04,M-0196,2654,2573,74,602,0,0
20240630,W-05,M-0014,1824,1810,158,168,0,0
20240630,W-05,M-0025,1167,1458,945,629,0,0
20240630,W-05,M-0080,2034,2051,120,619,0,0
20240630,W-05,M-0023,1003,786,92,156,0,0
20240630,W-05,M-0190,1446,1490,343,58,0,0
20240630,W-05,M-0038,2781,2603,250,97,0,0
20240630,W-05,M-0049,1526,1887,239,267,0,0
20240630,W-05,M-0005,1823,1884,913,33,0,0
20240630,W-05,M-0196,1135,1484,308,370,0,0
20240630,W-05,M-0010,2999,3499,335,541,0,0
20240630,W-05,M-0075,2617,2247,244,874,0,0
20240630,W-05,M-0184,1651,1586,459,833,0,0
20240630,W-05,M-0027,16,0,118,807,1,1
20240630,W-05,M-0099,637,966,291,714,0,0
20240630,W-05,M-0060,690,554,683,914,0,1
20240630,W-05,M-0147,947,1202,701,891,0,0
20240630,W-05,M-0029,1853,2151,378,593,0,0
20240630,W-05,M-0136,318,171,32,296,0,0
20240630,W-05,M-0185,516,386,206,901,0,0
20240630,W-05,M-0179,541,572,344,384,0,0
20240630,W-05,M-0137,987,966,809,745,0,0
20240630,W-05,M-0102,1178,1496,30,631,0,0
20240630,W-05,M-0119,556,621,976,653,0,0
20240630,W-05,M-0113,1755,1540,671,905,0,0
20240630,W-05,M-0176,2561,2082,620,775,0,0
20240630,W-05,M-0134,2791,2341,832,45,0,0
20240630,W-05,M-0178,1659,1307,228,165,0,0
20240630,W-05,M-0073,1741,1368,228,234,0,0
20240630,W-05,M-0182,1506,1649,645,876,0,0
20240630,W-05,M-0175,9,0,770,467,1,1
20240630,W-05,M-0043,2787,3222,695,737,0,0
20240630,W-05,M-0123,1062,816,180,717,0,0
20240630,W-05,M-0197,1815,1547,722,377,0,0
20240630,W-05,M-0163,2842,2724,207,176,0,0
20240630,W-05,M-0132,350,677,765,900,0,0
20240630,W-05,M-0139,672,552,505,80,0,0
20240630,W-05,M-0050,1777,2063,434,524,0,0
20240630,W-05,M-0118,1521,2011,986,621,0,0
20240630,W-05,M-0076,92,121,123,562,0,1
20240630,W-05,M-0095,1628,1857,369,629,0,0
20240630,W-05,M-0089,2308,1894,219,675,0,0
20240630,W-05,M-0042,2667,3060,251,511,0,0
20240630,W-05,M-0011,437,565,658,840,0,0
20240630,W-05,M-0188,1189,924,30,708,0,0
20240630,W-05,M-0003,986,536,842,462,0,0
20240630,W-05,M-0021,1659,2144,329,812,0,0
20240630,W-05,M-0002,2785,2846,992,6,0,0
20240630,W-05,M-0093,2505,2780,218,4,0,0
20240630,W-05,M-0079,1803,1702,74,243,0,0
20240630,W-05,M-0070,2603,3025,395,585,0,0
20240630,W-05,M-0169,2916,3405,182,75,0,0
20240630,W-05,M-0036,2796,2364,237,837,0,0
20240630,W-05,M-0094,1873,1963,203,142,0,0
20240630,W-05,M-0015,851,859,898,849,0,1
20240630,W-05,M-0063,377,0,474,527,1,1
20240630,W-05,M-0082,2335,2394,778,330,0,0
20240630,W-05,M-0110,137,20,14,345,0,0
20240630,W-05,M-0032,2630,2557,603,82,0,0
20240630,W-05,M-0127,578,742,334,74,0,0
20240630,W-05,M-0062,1088,1103,697,480,0,0
20240630,W-05,M-0085,984,496,161,820,0,1
20240630,W-05,M-0055,2687,3074,600,174,0,0
20240630,W-05,M-0183,2552,2715,461,971,0,0
20240630,W-05,M-0174,1962,2379,389,254,0,0
20240630,W-05,M-0081,1933,1789,508,135,0,0
20240630,W-05,M-0160,157,0,648,105,1,1
20240630,W-05,M-0026,2600,2436,195,297,0,0
20240630,W-05,M-0041,335,246,153,980,0,0
20240630,W-05,M-0104,1303,1672,458,164,0,0
20240630,W-05,M-0065,2611,2179,76,528,0,0
20240630,W-05,M-0035,43,0,860,159,1,1
20240630,W-05,M-0138,1325,1162,918,563,0,0
20240630,W-05,M-0164,367,762,8,378,0,0
20240630,W-05,M-0199,724,709,505,215,0,0
20240630,W-05,M-0006,72,0,783,102,1,1
20240630,W-05,M-0122,406,428,648,0,0,0
20240630,W-05,M-0148,1973,2008,354,892,0,0
20240630,W-05,M-0111,1612,1768,247,692,0,0
20240630,W-05,M-0150,979,819,628,324,0,1
20240630,W-05,M-0159,1137,800,931,888,0,0
20240630,W-05,M-0116,1128,1526,680,657,0,0
20240630,W-05,M-0135,564,802,18,230,0,0
20240630,W-05,M-0097,855,822,818,569,0,0
20240630,W-05,M-0115,2086,1772,243,459,0,0
20240630,W-05,M-0180,1370,1070,192,505,0,0
20240630,W-05,M-0064,2462,2348,472,854,0,0
20240630,W-05,M-0053,628,367,163,312,0,0
20240630,W-05,M-0124,2711,2713,237,820,0,0
20240630,W-05,M-0108,120,235,950,127,0,1
20240630,W-05,M-0045,1337,1123,822,547,0,0
20240630,W-05,M-0091,608,913,515,489,0,0
20240630,W-05,M-0172,264,0,686,507,1,1
20240630,W-05,M-0007,266,0,500,93,1,1
20240630,W-05,M-0198,1114,1246,537,868,0,0
20240630,W-05,M-0047,2100,1966,470,321,0,0
20240630,W-05,M-0170,780,477,739,277,0,0
20240630,W-05,M-0046,1810,2069,135,459,0,0
20240630,W-05,M-0056,702,1107,513,659,0,0
20240630,W-05,M-0040,2442,2074,327,766,0,0
20240630,W-05,M-0193,2807,2680,130,125,0,0
20240630,W-05,M-0008,949,1050,941,116,0,0
20240630,W-05,M-0105,523,362,686,705,0,0
20240630,W-05,M-0083,2039,1772,885,929,0,0
20240630,W-05,M-0012,607,160,976,971,0,0
20240630,W-05,M-0096,2479,2071,474,182,0,0
20240630,W-05,M-0044,903,986,780,320,0,1
20240630,W-05,M-0161,786,701,863,959,0,0
20240630,W-05,M-0187,2703,2492,562,653,0,0
20240630,W-05,M-0071,1738,1408,168,221,0,0
20240630,W-05,M-0131,1144,814,79,838,0,0
20240630,W-05,M-0140,391,630,282,921,0,0
20240630,W-05,M-0145,2562,2939,472,930,0,0
20240630,W-05,M-0195,1306,1078,103,263,0,0
20240630,W-05,M-0173,848,824,121,610,0,0
20240630,W-05,M-0126,2167,1930,71,919,0,0
20240630,W-05,M-0018,2681,3079,759,221,0,0
20240630,W-05,M-0022,2266,2083,896,849,0,0
20240630,W-05,M-0052,1142,1398,579,126,0,0
20240630,W-05,M-0067,2074,1729,606,156,0,0
20240630,W-05,M-0156,1298,993,993,916,0,0
20240630,W-05,M-0112,1039,1128,919,178,0,0
20240630,W-05,M-0072,2133,1941,943,203,0,0
20240630,W-05,M-0191,1106,1014,458,726,0,0
20240630,W-05,M-0149,1163,877,938,488,0,0
20240630,W-05,M-0106,266,580,739,211,0,0
20240630,W-05,M-0101,2237,2474,689,511,0,0
20240630,W-05,M-0162,1335,995,353,111,0,0
20240630,W-05,M-0158,138,108,357,726,0,0
20240630,W-05,M-0088,773,889,778,403,0,1
20240630,W-05,M-0009,2855,2635,151,195,0,0
20240630,W-05,M-0016,573,273,206,669,0,0
20240630,W-05,M-0153,6,0,476,621,1,1
20240630,W-05,M-0100,2940,3146,365,126,0,0
20240630,W-05,M-0167,1847,1998,4,605,0,0
20240630,W-05,M-0141,1271,1132,431,23,0,0
20240630,W-05,M-0121,907,622,954,384,0,0
20240630,W-05,M-0171,1488,1279,688,565,0,0
20240630,W-05,M-0019,2081,1899,617,399,0,0
20240630,W-05,M-0152,1280,1473,550,705,0,0
20240630,W-05,M-0142,258,619,416,253,0,0
20240630,W-05,M-0017,243,412,442,234,0,1
20240630,W-05,M-0031,2299,2212,267,388,0,0
20240630,W-05,M-0166,564,247,783,276,0,1
20240630,W-05,M-0090,761,888,513,179,0,0
20240630,W-05,M-0078,843,1247,130,559,0,0
20240630,W-05,M-0059,981,1064,91,84,0,0
20240630,W-05,M-0051,2190,2268,897,819,0,0
20240630,W-05,M-0117,360,242,371,763,0,0
20240630,W-05,M-0151,2730,2634,403,482,0,0
20240630,W-05,M-0146,1912,1973,994,994,0,0
20240630,W-06,M-0008,2736,3083,414,325,0,0
20240630,W-06,M-0136,2748,2307,245,187,0,0
20240630,W-06,M-0032,2455,2900,255,744,0,0
20240630,W-06,M-0175,1706,1971,345,606,0,0
20240630,W-06,M-0002,1826,2143,462,751,0,0
20240630,W-06,M-0125,390,543,482,868,0,0
20240630,W-06,M-0197,1694,1310,927,47,0,0
20240630,W-06,M-0097,224,325,34,286,0,0
20240630,W-06,M-0129,2622,2748,946,720,0,0
20240630,W-06,M-0187,885,867,747,210,0,1
20240630,W-06,M-0072,890,859,208,355,0,1
20240630,W-06,M-0172,442,645,417,219,0,0
20240630,W-06,M-0200,1709,1597,601,851,0,0
20240630,W-06,M-0183,1151,839,938,16,0,1
20240630,W-06,M-0134,1435,1079,730,156,0,0
20240630,W-06,M-0171,167,108,61,742,0,1
20240630,W-06,M-0108,1888,2252,24,573,0,0
20240630,W-06,M-0196,980,644,925,991,0,0
20240630,W-06,M-0015,2802,2974,445,752,0,0
20240630,W-06,M-0159,961,1056,861,469,0,0
20240630,W-06,M-0037,793,414,911,942,0,0
20240630,W-06,M-0009,661,584,515,798,0,0
20240630,W-06,M-0054,1533,1581,457,930,0,0
20240630,W-06,M-0101,1201,1116,532,479,0,0
20240630,W-06,M-0149,2389,2057,332,435,0,0
20240630,W-06,M-0014,2085,2145,853,65,0,0
20240630,W-06,M-0186,2545,2944,491,330,0,0
20240630,W-06,M-0096,109,0,507,154,1,1
20240630,W-06,M-0109,1518,1980,95,952,0,0
20240630,W-06,M-0006,876,1293,50,814,0,0
20240630,W-06,M-0115,2048,1838,567,344,0,0
20240630,W-06,M-0105,1073,1317,319,782,0,0
20240630,W-06,M-0161,1280,910,917,507,0,0
